id,Num,Country,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,S
308,425,Poland,0.06,0.48,0.18,1.89,-0.06,0.06,1.1,0.33,0.52,0.07,0.32,0.29,0.23,0.2,2.1,0.15,0.19,0.07,0.19,0.59,0.2,-7.41,0.29,2.85,0.78,0.14,1.61,0.68,0.33,0.4,0.96,0.8,1,1.27,0.22,0.56,1.33,0.1,0.32,0.8,0.2,0.84,1.29,125,0.12,0.53,2.9,28.63,1.64,0.53,0.22,3.52,1.76,0.02,0.05,0.04,0.07,0.09,0.25,0.05,0.25,0,0,0,0,3100.85,25739.65,15588.36,22260.37,1625.62,2615.98,0.82,0.74,0,0,0,0,0,0,0,0,0,3
309,426,Hungary,-0.19,0.06,0.22,2.84,-0.74,-0.2,15.97,0.07,0.94,-0.18,-1.62,-2.83,-0.76,-3.31,16.97,-3.17,-2.83,-0.19,-2.79,1.68,-3.27,17.73,0.34,2.9,0.63,-0.2,2.14,4.36,0,0.07,-5.08,0.88,0,0.13,-2.71,-6.4,2.59,-0.18,-2.55,5.81,0.12,1.43,1.34,177,-0.2,-0.07,2.29,0.23,0.57,0.1,0.72,m,m,0,0,0,0,0,m,0,0,0,0,0,0,10874.64,-52428.68,-58285.71,-54739.38,10229.79,15572.52,0.64,4.19,0,0,0,0,0,0,0,0,0,3
310,429,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.99,0.12,-0.01,m,0.96,0.94,0.16,-0.02,3
311,430,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,2.89,0.94,m,m,64.57,0.11,m,m,3
312,435,Poland,0,0.18,0.06,1.33,-1.12,0,4.5,0.12,0.79,0,0,0,-0.14,0,5.69,-0.1,0,-0.02,-0.02,1.91,-0.01,154.91,0.08,2.97,1.12,-0.02,0.76,0.76,0.12,0.11,m,0.79,1,0.22,-0.15,m,1.33,0,0,1.33,0.18,1.03,1.03,54,0,0,m,0.63,0.7,0.16,0.5,0.1,0,-0.02,-0.17,-0.12,m,-0.12,-3.52,-0.09,1.15,0,0,0,0,1470.38,-2796666.62,m,-64008.21,1161.16,1514.86,1.69,0.15,0.88,m,0.18,m,m,m,11,m,m,3
313,439,Hungary,0,0,0.55,340.8,0.01,0,617.83,0,1,0,-2.66,-8.85,-0.91,-2.66,618.8,-3.27,-8.85,-0.01,-9.19,0.99,-2.76,m,1.22,3.79,-825.77,-0.01,3.58,3.58,0,0,m,1,0,250.4,-10.89,m,340.8,0,0,340.8,0,2.22,2.22,3398,0,0,m,0,0.3,0,114.49,m,m,0,0,0,m,0,m,0,0,0,0,0,0,962.49,-223974.48,m,-182073.56,960.98,2139.04,0.2,0.69,0,0,0,0,0,0,0,0,0,3
314,441,Czech Republic,-0.12,0,0,0,0,-0.12,346.77,0,1,-0.12,-55.3,m,-1.06,-43.45,347.75,-0.22,m,0,m,1,-43.45,18.47,0,3.69,m,0,0.29,0.22,0,0,0,1,m,0,m,m,0,0,m,0,0,1,1,-11,-0.13,0,m,m,0,0,-0.02,m,m,0,m,0,0,0,m,m,0,0,0,-0.18,0,996.75,-7955.11,m,-1541087.9,993.95,994.05,m,0.18,0,0,0,0,0,0,0,0,0,3
315,442,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
316,447,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m,0,0,0,0,3
317,449,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.05,0.73,0.47,1.06,0.93,1.07,-4.54,-0.9,3
318,450,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,1.3,0.98,1.07,2.07,0.97,1.02,1.08,1.66,7.77,3
319,1,Poland,0.06,0.46,0.2,1.76,0.5,0.1,1.19,1.54,0.54,0.09,0.39,0.1,0.05,0.33,2.19,0.17,0.06,0.08,0.04,0.05,0.24,6.17,0.36,7.27,0.24,0.14,5.78,3.24,0,1.56,1.18,0.74,0,0.38,0.05,0.29,0.92,0.13,0.08,0.99,0.26,0.99,1.36,3669326.17,0.11,0.37,7.18,11.06,6.02,2.81,-0.01,0.85,0.67,0.07,0.05,0.16,0.36,0.29,2.69,0.16,0.95,0,0.07,0.06,0.04,944.69,5136.27,4087.83,6664.59,513.63,935.25,0.95,0.96,1.05,1.02,0.62,2.01,0.99,1.42,0.94,1.51,-66.78,4
320,4,Poland,0.01,0.88,-0.3,0.55,0.03,0.06,0.15,3.12,0.13,0.04,0.08,0.04,0.01,0.14,1.14,0.03,0.02,0.03,0,0.1,0.09,1.51,-0.49,6.32,0.28,0.23,4.56,3.53,0,3.13,1.09,0.33,0,0.03,0.01,0.06,0.32,0.1,0.03,0.43,0.68,0.21,0.53,-629026.08,0.08,1.52,19.33,16.2,4.58,5,-0.15,0.12,0.82,0.08,0.03,0.1,0.43,0.12,-13.44,0.22,2.74,0,0.05,0,0.05,2945.76,6843.12,3862.76,12544.19,384.73,617.51,1.02,1.02,1.31,1.35,1.23,5.4,1.39,2.01,1.34,1.31,1.43,4
321,11,Poland,0.09,0.63,-0.17,0.61,-0.01,0.14,0.59,1.74,0.37,0.13,0.33,0.1,0.08,0.29,1.59,0.2,0.08,0.13,0.05,0.38,0.21,9.31,-0.23,6.06,0.31,0.34,3.75,2.57,0,1.74,0.59,0.57,0,0.23,0.07,0.65,0.27,0.16,0.09,0.42,0.43,0.5,0.77,-193062.38,0.25,0.53,12.12,96.65,4.05,2.35,-0.2,1.07,0.42,0.09,0.05,0.14,0.44,0.2,3.06,0.34,0.68,0,0.02,0.04,0,8691.08,22875.57,19653.05,25372.14,3240.82,4384.65,1.23,1.23,1.08,1.04,1.16,5.93,0.95,1.08,1.09,2.67,14.95,4
322,14,Poland,0.05,0.54,0.42,2.38,0.12,0.09,0.86,1.96,0.46,0.08,0.3,0.06,0.04,0.23,1.86,0.14,0.05,0.07,0.03,0.34,0.15,4.98,1.56,6.07,0.26,0.16,6.2,3.53,0.58,1.97,1.14,0.69,0.29,0.11,0.04,0.11,0.86,0.1,0.05,1.36,0.31,1.71,2.56,492494,0.11,0.5,4.2,8.51,6.4,7.23,-0.02,1.72,0.99,0.03,0.02,0.05,0.13,0.1,4.6,0.04,0.4,0,0.16,0.23,0,1417.26,7106.4,6346.4,8835.72,655.69,2419.53,1.04,1.04,1.11,1,1,2.89,0.93,1.15,0.86,-0.63,-0.58,4
323,16,Poland,0.05,0.66,0.06,1.17,0.04,0.08,0.51,0.97,0.34,0.09,0.23,0.19,0.11,0.28,1.51,0.14,0.08,0.09,0.05,0.29,0.24,-5.75,0.09,6.39,0.53,0.27,2.65,1.33,1.43,0.98,0.57,0.67,1.46,0.52,0.1,0.26,0.57,0.2,0.21,0.59,0.33,0.55,1.09,137446,0.15,0.97,4.87,61.66,2.92,1.59,-0.18,0.43,0.9,0.12,0.12,0.18,0.36,0.36,4.16,0.31,1.29,0.07,1.29,148.06,0.01,4828.6,20980.43,8152.52,17588.95,1632.42,2671.01,1.08,1.07,1.72,1.22,1.09,2.19,1.16,0.93,1.42,2,0.48,4
324,46,Poland,0.02,0.69,0.06,1.08,0.13,0.02,0.45,3.88,0.31,0.04,0.03,0.01,0.01,0.07,1.45,0.05,0.01,0.03,0,0.18,0.06,-2.1,0.2,5.14,0.17,0.1,5.74,5.59,3.88,3.89,18.21,0.33,1,0.12,0.01,0.04,0.47,0.06,0.01,1.05,0.67,1.14,1.21,7668,0.05,0.06,9.5,16.15,5.77,14.28,-0.09,0.47,0.76,0.03,0.01,0.05,1.85,0.05,14.05,0.04,1,0,0.05,0,0,236.58,3527.84,1289.01,2273.16,73.43,270.09,0.95,0.95,0.88,0.82,1.69,-8.9,0.83,0.81,0.97,0.39,-0.1,4
325,50,Poland,0.05,0.46,0.28,1.83,-0.15,0.07,1.18,1.55,0.54,0.08,0.19,0.07,0.05,0.24,2.18,0.16,0.04,0.07,0.03,0.69,0.2,-4.99,0.74,5.35,0.23,0.14,4.38,3.22,0,1.55,3.63,0.66,0,0.46,0.05,0.26,1.31,0.12,0.08,1.35,0.34,1.42,1.74,62849.62,0.09,0.22,8.74,5.42,4.58,4.05,0.07,0.44,0.43,0.1,0.07,0.23,0.86,0.31,2.23,0.17,1.41,0,0.02,0,0.02,769.53,6391.4,3513.21,5628.19,416.86,1093.36,1.02,1.01,1.06,1.06,1.14,2.37,0.82,0.91,1.2,8.12,-5.01,4
326,65,Poland,0.06,0.5,0.18,1.39,0.07,0.09,0.99,2.74,0.5,0.09,0.2,0.05,0.03,0.25,1.99,0.16,0.03,0.08,0.02,0.42,0.19,28.44,0.51,4.96,0.1,0.16,5.79,5.31,0.53,2.75,8.51,0.54,0.19,0.5,0.03,0.2,0.77,0.12,0.04,1.28,0.46,1.39,1.51,16641,0.12,0.08,9.54,21.66,5.94,7.7,-0.04,14,8.82,0,0,0.01,0.1,0.01,0.18,0.01,0.05,0,0.02,0,0.02,1819.7,9817.75,7648.91,11051.01,903.05,2536.62,1.07,1.07,1.14,1.19,1.11,m,1.31,1.11,1.22,-0.22,-0.7,4
327,78,Poland,0.06,0.6,0.08,1.17,0.11,0.07,0.65,3.24,0.4,0.09,0.15,0.04,0.03,0.19,1.65,0.14,0.02,0.08,0.02,0.29,0.17,-5.81,0.18,4.78,0.18,0.21,6.58,5.24,3.24,3.25,2.26,0.52,1,0.05,0.03,0.2,0.58,0.13,0.04,0.93,0.48,0.9,1.18,4823,0.15,0.31,11.45,12.85,6.73,7.39,-0.06,1.07,0.86,0.05,0.02,0.09,0.44,0.11,5.01,0.1,0.64,0,0.03,0,0.04,739.12,4101.25,2238.14,3479.75,292.28,666.53,1.12,1.12,1.23,1.05,0.98,m,1.15,0.92,1.21,0.89,-3.24,4
328,98,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
329,107,Poland,0.09,0.65,0.13,1.29,0.05,0.11,0.54,2.39,0.35,0.12,0.25,0.07,0.05,0.27,1.54,0.18,0.05,0.12,0.04,0.3,0.23,-16.73,0.31,4.68,0.17,0.33,5.14,3.5,0,2.39,2.25,0.56,0,0.55,0.05,0.82,1.06,0.18,0.07,0.88,0.44,0.82,1.31,6198.75,0.25,0.59,22.59,10.6,5.39,5.6,0.01,0.39,0.28,0.22,0.09,0.34,1.07,0.5,1.3,0.39,1.93,0,0.03,0.01,0,1305.75,4082.29,2561.74,3960.27,456.34,1069.68,1.03,1.02,1.53,1.25,1.42,7.43,0.82,0.47,1.45,-15.37,-4.28,4
330,129,Czech Republic,-0.12,0.79,-0.09,0.87,-0.13,-0.11,0.28,3.3,0.22,-0.09,-0.16,-0.03,-0.03,-0.14,1.26,-0.12,-0.03,-0.09,-0.03,0.35,-0.14,5.08,-0.22,4.24,0.23,-0.43,4.96,4.29,0,3.32,3.78,0.33,0,0.04,-0.03,-0.59,0.59,-0.03,-0.01,0.76,0.69,0.55,0.82,-1509,-0.52,0.49,16.94,8.65,4.8,8.26,-0.08,m,m,0,0,0,0,0,m,0,0,0,0.02,0,m,0,0,0,0,0,0,1.24,1.24,1.13,1.09,1.64,m,1.14,1.11,1.12,m,m,4
331,151,Poland,0.12,0.42,0.22,2.13,0.01,0.16,1.37,1.08,0.58,0.15,0.86,0.24,0.14,0.62,2.37,0.33,0.15,0.14,0.11,0.57,0.52,11.72,0.36,4.83,0.38,0.24,5.01,2.26,0,1.09,0.63,0.81,0,0.09,0.13,0.47,0.77,0.24,0.22,0.96,0.19,0.97,1.36,14726.55,0.21,0.4,4.19,8.4,5.7,1.83,-0.05,1.88,1.52,0.07,0.06,0.15,0.28,0.34,-3.64,0.16,0.47,0,0,0,0.08,1491.37,5272.34,3616.26,6187.92,861.76,1450.27,1.05,1.09,1.31,1.02,0.9,6,0.94,1.52,1.4,14.66,6.37,4
332,155,Poland,-0.04,0.83,-0.19,0.75,-0.05,-0.05,0.21,1.52,0.17,-0.04,-0.06,0,-0.03,-0.01,1.21,-0.05,-0.03,-0.04,-0.03,0.22,0,5.91,-0.44,4.55,0.55,-0.24,2.07,1.91,1.52,1.53,0.95,0.24,1,0.03,-0.03,-0.09,0.08,0,0,0.69,0.76,0.4,0.56,-6855,-0.26,0.39,2.99,40.53,1.99,3.52,-0.45,1.37,-1.32,-0.03,-0.02,-0.04,-0.49,-0.04,4.36,-0.06,0.78,0,0,0,0,2134.61,-7594.4,263671.57,-8801.14,367.78,854.74,0.81,0.82,1.05,1.14,1.24,3.77,1.19,0.73,1.12,0.76,1.15,4
333,159,Poland,0.03,0.76,-0.02,0.96,0.03,0.05,0.32,2.93,0.24,0.06,0.08,0.02,0.02,0.09,1.32,0.08,0.02,0.06,0.01,0.21,0.08,-4.23,-0.05,4.13,0.26,0.23,4.95,3.81,2.93,2.94,2.08,0.42,1,0.02,0.02,0.17,0.62,0.08,0.03,0.74,0.58,0.55,0.95,-315,0.14,0.71,14.87,8.36,5.04,6.65,-0.08,0.62,0.43,0.06,0.02,0.07,0.32,0.09,87.28,0.1,0.96,0,0.01,0,0,1931.69,10271.85,5813.24,8248.43,471.91,1069.02,1.12,1.11,1.1,1.13,2.41,-3.57,1.12,1.13,1.11,1,-2.82,4
334,162,Poland,0.06,0.66,0.08,1.14,0.02,0.08,0.52,3.52,0.34,0.1,0.15,0.02,0.03,0.13,1.52,0.15,0.02,0.1,0.02,0.33,0.09,-5.83,0.23,4.02,0.18,0.29,5.99,5.23,3.52,3.54,2.11,0.43,1,0.04,0.03,0.12,0.31,0.14,0.04,1,0.57,0.99,1.23,849,0.17,0.24,7.37,22.68,6.14,10.16,-0.12,0.78,0,0.07,0.02,0.11,0.88,0.13,9.45,0.11,0.73,0,0,0,0,694.73,2841.97,1719.58,2355.5,238.57,688.87,1.13,1.11,1.19,1.26,1.73,9.07,1.31,1.11,1.14,14.75,-1.55,4
335,165,Poland,0.22,0.34,0.14,1.51,0.22,0.26,1.91,1.26,0.66,0.27,0.95,0.26,0.26,0.95,2.91,0.76,0.21,0.26,0.17,0.44,0.82,-49.71,0.24,4.66,0.26,0.4,3.67,2.96,1.26,1.28,1.94,0.72,1,0.14,0.21,0.74,0.46,0.33,0.26,1.22,0.28,1.13,1.24,6488,0.33,0.1,4.34,13.96,4.54,2.17,-0.16,11.17,3.35,0.02,0.02,0.06,0.29,0.07,-1.46,0.05,0.07,0,0.01,0.01,0.09,4026.73,10052.24,8086.7,10089.38,2642.53,4546.26,0.88,0.89,1.04,0.95,0.88,m,0.99,0.87,1.13,0.28,0.17,4
336,177,Poland,0.01,0.68,0.11,1.17,-0.08,0.02,0.46,5.3,0.32,0.04,0.04,0.01,0.01,0.1,1.46,0.04,0,0.03,0,0.4,0.08,-2.63,0.43,3.9,0.12,0.1,8.2,7.73,5.3,5.31,12.2,0.36,1,0.11,0.01,0.05,0.74,0.07,0.01,1.1,0.64,1.28,1.43,855,0.04,0.12,19.31,12.95,8.22,21.36,-0.03,-0.49,-1.44,-0.03,-0.01,-0.04,-0.73,-0.04,0.4,-0.04,-0.95,0,0,0,0,885.56,11294.24,3916.8,9273.61,280.17,1129.88,0.93,0.92,1.17,1.29,-0.52,-0.29,1.31,1.77,1.31,-0.48,0.86,4
337,204,Poland,-0.03,0.61,0.13,1.31,0.13,-0.02,0.68,1.78,0.42,-0.02,-0.04,0.06,-0.01,0.18,1.63,-0.04,-0.01,-0.02,-0.02,0.28,0.15,-3.01,0.3,4.21,0.31,-0.06,4.27,2.96,1.78,1.79,2.96,0.6,1,0.19,-0.01,m,1.31,0.1,0.06,0.91,0.42,0.94,1.36,2130,-0.07,0.45,m,3.73,4.18,4.01,0.08,-0.15,0.65,0.19,0.11,0.31,1.02,0.45,9.05,0.34,-8.32,0,0.01,0,0.05,889.72,-24057.14,3661.67,-16071.94,369.45,834.28,0.95,0.99,1.07,0.94,-0.44,-4.19,m,0.89,1.01,1.65,-4.27,4
338,215,Poland,-0.11,0.84,-0.17,0.74,-0.62,-0.08,0.19,2.01,0.16,-0.07,-0.12,-0.01,-0.05,-0.02,1.19,-0.13,-0.04,-0.11,-0.06,0.78,-0.07,11.92,-0.31,4.11,0.37,-0.67,3.57,2.65,0,2.12,1.2,0.38,0,0.16,-0.05,-0.57,0.42,-0.05,-0.02,0.55,0.62,0.29,0.69,-2147.35,-0.72,1.38,10.05,12.47,3.21,3.71,-0.17,-0.89,0.45,0.13,0.06,0.15,0.59,0.2,6.8,0.28,-1.2,0,0.01,0,0,2594.65,-5310.47,-8397.2,-3855.96,409.67,757.79,0.96,1.02,1.03,1.03,1.98,2.62,1,0.95,1.85,1.12,-0.4,4
339,236,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,4
340,237,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,4
341,243,Poland,0.01,0.25,0.48,2.88,0,0.01,2.96,2.01,0.75,0.02,0.04,0.03,0.01,0.23,3.96,0.07,0.01,0.02,0,0.75,0.23,-2.45,1.75,3.64,0.12,0.02,7.99,7.99,0,2.03,m,0.75,0,0.03,0.01,0.01,0.17,0.03,0.01,2.88,0.25,2.75,2.75,2056,0.01,0,2.94,55.72,7.96,7.38,-0.11,-0.07,-0.38,-0.13,-0.06,-0.5,m,-0.5,1.74,-0.17,-7.67,0,0,0,m,0,0,0,0,0,0,1.09,1.03,1.17,1.36,-0.16,m,1.55,3.06,2.28,-1.28,0.82,4
342,261,Poland,0.01,0.36,0.26,1.91,0.02,0.02,1.75,0.54,0.64,0.04,0.08,0.04,0.08,0.06,2.75,0.11,0.04,0.04,0.03,0.62,0.04,-2.31,0.57,4.35,0.67,0.06,1.78,1.4,0.54,0.55,5.1,0.71,1,0.57,0.07,0.1,1.4,0,0,1.49,0.29,1.4,1.57,5781,0.02,0.12,3.79,2.29,1.9,1.19,0.22,0.28,0,0.05,0.09,0.14,0.64,0.18,30.95,0.09,1.27,0,0,0,0,318.31,8757.27,m,5094.66,202.38,444.32,1.09,1.09,1.02,1.06,1.03,2.62,0.99,1.14,1.17,1.59,4.87,4
343,268,Poland,0.11,0.52,0.31,1.6,0.21,0.15,0.94,1.81,0.48,0.15,0.29,0.11,0.09,0.39,1.94,0.29,0.08,0.15,0.06,0.27,0.32,-60.34,1.69,3.7,0.17,0.31,3.23,3.22,1.81,1.81,259.71,0.49,1,0.66,0.08,1.18,1.41,0.2,0.11,1.59,0.51,2.68,2.69,1543,0.24,0.01,18.57,4.69,3.52,9.99,0.13,1.95,0.86,0.06,0.03,0.11,21.18,0.11,0.65,0.07,0.39,0,0,0,0,2095.03,6850.73,5050.72,6739,1014.83,5610.68,1.08,1.08,1.35,1.39,1.18,4.54,2.83,1.22,1.4,1.41,0.96,4
344,283,Poland,-0.71,1.15,-0.92,0.12,-1.66,0,-0.13,1.39,-0.15,-0.35,0,0.02,-0.17,0.02,0.87,-0.31,0,-0.35,-0.51,1.51,-0.6,-0.99,-1.05,4.09,0.82,2.39,1.69,1.54,1.39,1.42,0.45,-0.05,1,0.01,-0.25,-8.86,0.04,-0.33,-0.24,0.11,1.05,-0.17,-0.05,-11226,4.83,-0.69,17.39,42.13,1.33,1.59,-0.72,-1.72,0.05,0.41,0.3,0.36,4.09,0.4,-4.87,3.3,-1.18,0,0,0,0,-452.6,14640.28,-201.87,-189.42,66.36,75.85,0.97,0.9,0.38,0.24,0.74,5.96,0.28,0.23,0.71,-3.11,-3.2,4
345,284,Poland,0.25,0.33,0.28,1.84,0.6,0.24,2.05,0.25,0.67,0.25,0.74,0.97,1.1,0.74,3.05,0.49,0.97,0.16,0.98,0.07,0.75,-20.8,0.69,4.38,1.31,0.24,0.47,0.47,0.25,0.32,797.56,0.67,1,0.13,0.64,3.21,1.61,0.16,0.64,1.84,0.33,1.69,1.69,6682,0.37,0,3.26,0.52,0.77,0.63,2.71,-144.67,0,0,-0.01,-0.01,-2.59,-0.01,-3.52,0,-0.01,0,0,0,m,0,0,0,0,0,0,10.96,19.19,2.29,3.71,2.24,-1189.56,4.01,5.48,33.8,0,1175,4
346,286,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
347,305,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,0,0,0,0,0,0,0,0,0,0,4
348,308,Poland,-0.05,0.94,-0.18,0.73,-0.24,-0.05,0.06,0.36,0.06,-0.02,-0.07,0.01,-0.08,0,1.06,-0.03,-0.13,-0.03,-0.13,0.3,0,1.27,-0.36,4.83,2.48,-0.47,0.58,0.42,0.36,0.37,0.95,0.32,1,0.35,-0.08,-0.18,0.36,0.02,0.06,0.53,0.68,0.12,0.64,-12256,-0.78,4.22,1.4,56.62,0.53,0.73,-1.2,0.38,-0.39,-0.13,-0.35,-0.13,-0.49,-0.18,0.97,-0.25,4.41,0,0,0,0,670.37,-857.8,1916.38,-1417.1,40.65,81.65,1.14,0.9,1.99,1.2,0.25,2.63,1.12,0.49,1.77,-0.69,-1.15,4
349,326,Poland,0.01,0.63,-0.04,0.93,0,0,0.6,0.79,0.37,0.02,0.01,0.16,0.02,0.21,1.6,0.02,0,0.02,0.01,0.38,0.21,-0.86,-0.08,3.89,0.75,0.04,1.49,1.3,0.79,0.83,3.24,0.45,1,0.36,0.02,0.02,0.47,0.14,0.18,0.81,0.55,0.76,0.92,-316,0.01,0.21,3.2,12.99,1.45,1.6,-0.41,0.04,0.84,0.15,0.19,0.24,1.88,0.27,105.79,0.29,9.56,0,0,0,0,104.16,10806.97,277.63,2510.32,39.05,78.94,0.76,0.79,1.01,0.91,0.25,0.09,0.76,1.45,0.9,7.7,-0.16,4
350,334,Poland,0.05,0.41,0.42,2.14,0.05,0.07,1.36,1.53,0.56,0.09,0.19,0.06,0.06,0.21,2.43,0.23,0.04,0.09,0.04,0.51,0.18,-3.73,1.94,3.41,0.26,0.17,4.02,3.58,1.53,1.56,7.14,0.61,1,0.04,0.06,0.12,0.88,0.11,0.07,1.91,0.37,2.59,2.8,1072,0.1,0.08,3.33,4.96,4.19,7.1,-0.03,-1.21,-0.44,-0.05,-0.03,-0.11,-1,-0.12,-6.07,-0.06,-0.49,0,0,0,0.14,349.36,2867.95,1727.79,2104.06,195.58,906.08,1.04,1.03,0.96,0.97,1.18,-1005.43,1.12,0.93,0.8,-2.67,-2.19,4
351,343,Poland,0.09,1.13,0.04,1.42,-0.65,0.09,-0.11,0.55,-0.12,0.11,0.8,0.32,0.23,0.16,0.88,0.1,0.16,0.11,0.16,0.53,0.16,-4.55,0.05,3.74,1.97,-0.9,4.67,0.44,0.55,0.6,0.11,0.91,1,0.81,0.2,2.28,1.07,0.2,0.37,0.13,0.11,-0.14,1.07,243,-0.71,-8.51,14.62,19.85,5.16,0.64,0.02,1.47,1.58,0.06,0.11,0.05,0.06,0.55,3.25,0.38,0.53,0,0,0,0,-3097.09,4387.57,1862.28,3424.34,373.66,439.78,1.06,0.96,0.91,0.98,1.52,3.09,0.71,0.7,0.47,1.26,0.48,4
352,344,Poland,-0.13,0.55,0.02,1.07,-0.47,-0.08,0.83,0.02,0.45,-0.11,-0.29,-4.94,-0.61,-0.15,1.83,-0.22,-4.96,-0.12,-7.97,0.92,-0.24,-3.92,0.03,4.89,33.26,-0.27,0.58,0.3,-0.02,0.05,0.19,0.72,-0.94,0.03,-7.31,-0.51,0.18,-0.12,-7.29,0.56,0.28,0.65,1.03,1606,-0.29,0.58,0.06,0.39,0.06,0.02,-1.84,-0.82,0,0.16,9.73,0.29,0.61,0.56,136.68,0.52,-1.33,0,0,0,0,214.63,-1192.75,-810.65,-808.87,97.07,139.72,2.19,1.86,0.97,1.65,2.03,2.55,2.3,0.72,1.69,1.27,m,4
353,348,Poland,-0.01,0.9,0.48,4.58,-0.23,-0.01,0.11,0.53,0.1,0.01,-0.1,-0.01,0.01,-0.01,1.11,0.01,-0.02,0.01,-0.02,0.33,-0.01,-0.35,1.25,3.6,1.54,0.07,4.16,0.62,0,0.57,0.8,0.87,0,0.65,0.01,-1.99,4.53,0.02,0.03,0.69,0.13,0.27,2.25,1921.14,-0.13,7.46,81.89,1.02,3.96,1.38,0.83,-0.38,0.24,0.03,0.06,0.04,0.04,0.25,-2.86,0.06,4.66,0,0,0,0,2128.89,-16839.28,14024.14,29984.82,217.87,566.1,0.67,0.74,1.08,1.14,0.15,-1,0.66,1.22,1.05,-1.86,2.05,4
